WEB_ADDRESS,RECALL_NUMBER,PRODUCT_DESCRIPTION,TRADE_NAME,RECALL_CLASS,CENTER,CENTER_CLASSIFICATION_DT,POSTED_INTERNET_DT,TERMINATION_DT,FIRM_NAME,MANUFACTURER_RECALL_REASON
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215240,Z-2463-2025,"Brand Name: HOMEDICS
Product Name: Air Compression Leg Massager
Model/Catalog Number: SR-160HJ
Product Description: Powered Inflatable Tube Massager used on the leg.

The Air Compression Leg Massager is indicated for the temporary relief of minor muscle aches and pains and for temporary increase in circulation to the treated areas in people who are in good health. The Air Compression Leg Massager simulates kneading and stroking of tissues by using an inflatable garment.
",HOMEDICS,2,CDRH,2025/08/28 ,2025/08/28 21:07:07,,"Zhejiang Luyao Electronics Technology Co., Ltd.",Regulatory documentation error and misleading color packaging claim.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215013,Z-2461-2025,"IPC Powerease System REF 2300000
UDI-DI:
00613994448705
00643169406834.

The IPC POWEREASE System is indicated for drilling, tapping, and driving
screws and working end attachments during spinal surgery, including
open and minimally invasive procedures. The IPC POWEREASE System is also used in the placement of screws, or cutting of screws, posts, and
rods. The IPC is indicated for the incision/cutting, removal, drilling, and
sawing of soft and hard tissue and bone, and biomaterials in
Neurosurgical (Cranial, Craniofacial), Orthopedic, Arthroscopic, Spinal,
Sternotomy, and General surgical procedures.",IPC Powerease System,2,CDRH,2025/08/27 17:25:27,2025/08/27 21:07:52,,"Medtronic Xomed, Inc.",Due to out of the box wobble of the driver.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214200,Z-2343-2025,"Battery Operated infusion pumps. t:slim X2 G5, Replacement, Refurbished, REF: 1000911;
t:slim X2 GS Classic, Replacement, Refurbished, REF: 1003808;
t: slim X2, Basal-IQ, mg/dl, REF: 1004219;
Pump, t:slim X2, Clinical Use Only, REF: 1004484;
Pump, t:slim X2, Control-IQ, REF: 1005611;
Pump, t:slim X2, Control-IQ, mmoUL, Refurbished Replacement, REF: 1005613; 
Pump, t:slim X2, Control-IQ, mg/dl, REF: 1005615;
Pump, t:slim X2, Control-IQ, mg/dl, Refurbished Replacement, REF: 1005617; 
Pump, t:slim X2, Basal-IQ 6.4, Refurbished Replacement, REF: 1006379;
Pump, t:slim X2, Control-IQ 7.4, REF: 1006402;
Pump, t:slim X2, Control-IQ 7.4, Replacement, REF: 1006406; 
Pump, t:slim X2, Control-IQ 7.4, REF: 1006408;
Pump, t:slim X2, Basal-IQ, , REF: 1006419;
Pump, t:slim X2, Basal-IQ, mg/dL, REF: 1006420; 
Pump, t:slim X2, Basal-IQ, mmoUL, Refurbished Replacement, REF: 1006535; 
Pump, t:slim X2, Basal-IQ, mg/dL, Refurbished Replacement, REF: 1006537;
Pump, t:slim X2, Control-IQ, mg/dl , Replacement, REF: 1008255;
Pump, t:slim X2, Control-IQ, mmoUL, Replacement, REF: 1008256; 
Pump, t:slim X2, Basal-IQ, mmoUL, Replacement, REF: 1008257;
Pump, t:slim X2, Basal-IQ, mg/dl ,Replacement, REF: 1008258;
Pump, t:slim X2, Basal-IQ, REF: 1010004;
Pump, t:slim X2, Basal-IQ, Replacement, REF: 1010005; 
Pump, t:slim X2, Basal-IQ, Medicare, REF: 1010006;
Pump, t:slim X2, Basal-IQ, Medicare, REF: 1010007;
Pump, t:slim X2, Control-IQ, REF: 1010009;
Pump, t:slim X2, Control-IQ Replacement, REF: 1010010; 
Pump, t:slim X2, Control-IQ, Medicare, REF: 1010011;
Pump, t:slim X2, Control-IQ, Refurbished Replacement, REF: 1010012; 
Pump, t:slim X2, Control-IQ, REF: 1012867;
Pump, t:slim X2, Control-IQ, Medicare, REF: 1012868; 
Pump, t:slim X2, Control-IQ, Replacement, REF: 1012869; 
Pump, t:slim X2, Control-IQ 7.8, REF: 1013195;
Pump, t:slim X2, Control-IQ 7.8, Medicare, REF: 1013196; 
Pump, t :slim X2, Control-IQ 7.8, Replacement, REF: 1013197; 
Pump, t:slim X2, Control-IQ 7.8, Refurbished Replacement, REF: 1013198",t:slim X2,1,CDRH,2025/08/27 8:29:30,2025/08/27 21:06:33,,"Tandem Diabetes Care, Inc.","Insulin pumps manufactured with speakers from Revision A and B may malfunction (""Malfunction 16"") which prevents audible alerts and causes the pumps to become inoperable and stop infusing insulin which could result in a hyperglycemic event, which may lead to injury and/or hospitalization. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214411,Z-2453-2025,"BD PhaSeal Injector Luer (N30C), REF: 515001
BD PhaSeal Injector Luer Lock (N35), REF: 515003
BD PhaSeal Injector Luer Lock (N35C), REF: 515004
BD PhaSeal Injector Lu63er Lock (N35C Multi), REF: 515005
BD PhaSeal Protector (P14), REF: 515100
BD PhaSeal Protector (P21), REF: 515102
BD PhaSeal Protector (P21 Multi), REF: 515103
BD PhaSeal Protector (P28), REF: 515104
BD PhaSeal Protector (P50), REF: 515105
BD PhaSeal Protector (P50 Multi), REF: 515106
BD PhaSeal Protector (P53), REF: 515107
BD PhaSeal Protector (P55), REF: 515117
BD PhaSeal Connector Luer Lock (C35), REF: 515200
BD PhaSeal Connector Luer Lock (C45), REF: 515202
BD PhaSeal Y-site Connector (C80), REF: 515304
BD PhaSeal L Connector (C90), REF: 515305
BD PhaSeal Infusion Adapter (C100), REF: 515306
BD PhaSeal Infusion Adapter (C100 Multi), REF: 515307
BD PhaSeal Cap for Injector (M50), REF: 515404
BD PhaSeal Connector Cap (M70), REF: 515406
BD PhaSeal Optima Injector (N35-O), REF: 515052
BD PhaSeal Optima Injector (N35-O Multi), REF: 515053
BD PhaSeal Injector Locking (N40-O), REF: 515056
BD PhaSeal Injector Locking (N40-O Multi), REF: 515057
BD PhaSeal Optima Protector (P13-O), REF: 515060
BD PhaSeal Optima Protector (P13-O Multi), REF: 515062
BD PhaSeal Optima Protector (P28-O), REF: 515063
BD PhaSeal Optima Protector (P20-O), REF: 515064
BD PhaSeal Optima Protector (P20-O Multi), REF: 515065
BD PhaSeal Optima Connector (C35-O), REF: 515070
BD PhaSeal Optima Infusion Adapter (C100-O), 515078
BD PhaSeal Optima Infusion Adapter (C100-O Multi), REF: 515079",BD PhaSeal & BD PhaSeal Optima,2,CDRH,2025/08/27 ,2025/08/27 21:06:30,,BD SWITZERLAND SARL,"Closed system drug transfer devices were shipped to the U.S. market without a U.S. version of the instructions for use, which could be an issue if a healthcare professional is prompted to review it."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215404,Z-2452-2025,"The Medline General Surgery Tray is customized to meet requirements of the hospitals and health care professionals utilizing them. The kit is provided sterile, single-use and includes a range of components dependent upon the specific procedure. These kits will be assembled using Medline and other manufacturer",Medline General Surgery Tray,2,CDRH,2025/08/27 ,2025/08/27 21:07:50,,"MEDLINE INDUSTRIES, LP - Northfield","Affected kits contain recalled Stryker Color Cuff Sterile Disposable Tourniquet Cuffs. Stryker Instruments initiated this recall due to a potential manufacturing defect in which the flange may detach from the bladder at the welded connection point. This detachment compromises the cuff's ability to maintain adequate air pressure, potentially resulting in tourniquet failure and increased risk of patient hemorrhaging."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214931,Z-2451-2025,"Akreos, SKU: AO60P0300. Akreos intraocular lenses ",Akreos¿ AO60 Intraocular Lens (IOL),3,CDRH,2025/08/26 16:36:06,2025/08/26 21:06:30,,"Bausch & Lomb Surgical, Inc.","An off-power error was identified, which resulted in a diopter of 16, rather than the intended 3 diopter. Implantation of affected intraocular lens could result in functional visual impairment or reduction in visual acuity which could result in the need for optical or surgical correction."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215614,Z-2445-2025,"Orascoptic Superior Visualization
Phantom Nose Pad Accessory Kit ( nose pad and screw)
1 pk. and 20 pk.",Phantom Nose Pad Accessory Kit,2,CDRH,2025/08/26 ,2025/08/26 21:06:32,,Orascoptic Surgical Acuity,"Due to complaints, loupe nose pads containing nickel may cause an allergic reaction. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215000,Z-2440-2025,"Orascoptic Superior Visualization
Custom loupes with Dragonfly frames

",Custom Dragonfly Loupes,2,CDRH,2025/08/26 ,2025/08/26 21:06:32,,Orascoptic Surgical Acuity,"Due to complaints, loupe nose pads containing nickel may cause an allergic reaction. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215041,Z-2443-2025,"Orascoptic Superior Visualization
Phantom Essential kit  ( Nose pad, a screw, lens cleaning wipe, side shields, head strap, and a screwdriver)",Phantom Essential Kit,2,CDRH,2025/08/26 ,2025/08/26 21:06:32,,Orascoptic Surgical Acuity,"Due to complaints, loupe nose pads containing nickel may cause an allergic reaction. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214961,Z-2439-2025,"TherMax Blood Warmer Unit-US, Hemodialysis Delivery System, Product Codes:  955630, 955515, 955702,  955631 ",Theramax,2,CDRH,2025/08/26 ,2025/08/26 21:06:27,,VANTIVE US HEALTHCARE LLC,"Thermax System may be unable to detect the presence of a bag on the Thermax Blood Warmer Unit leading to difficulty setting up therapy, or PrisMax System alarm T2284: Thermax Disposable Not Inserted "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215004,Z-2441-2025,"Orascoptic Superior Visualization
Custom loupes configured with Phantom Frames

",Custom Phantom Loupes,2,CDRH,2025/08/26 ,2025/08/26 21:06:32,,Orascoptic Surgical Acuity,"Due to complaints, loupe nose pads containing nickel may cause an allergic reaction. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215039,Z-2442-2025,"Orascoptic Superior Visualization
Dragonfly Essentials Kit ( Nose pad, a screw, lens cleaning wipe, side shields, head strap, and a screwdriver) ",Dragonfly Essential Kit,2,CDRH,2025/08/26 ,2025/08/26 21:06:32,,Orascoptic Surgical Acuity,"Due to complaints, loupe nose pads containing nickel may cause an allergic reaction. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214932,Z-2437-2025,"PrisMax V2-US, Hemodialysis Delivery System, Product Codes:  955626, 955558, 955627, 955701 ",Prismax,2,CDRH,2025/08/26 ,2025/08/26 21:06:27,,VANTIVE US HEALTHCARE LLC,Low deaeration chamber level at post priming tests may lead to PrisMax System alarm T2309: Air Detected in Prime resulting in multiple additional priming cycles
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215613,Z-2444-2025,"Orascoptic Superior Visualization
Dragonfly Nose Pad Accessory Kit ( nose pad and screw)
1 pk and 20 pk. ",Dragonfly Nose Pad Accessory Kit,2,CDRH,2025/08/26 ,2025/08/26 21:06:32,,Orascoptic Surgical Acuity,"Due to complaints, loupe nose pads containing nickel may cause an allergic reaction. "
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214933,Z-2438-2025,"PrisMax V3 control Unit-US, Hemodialysis Delivery System, Product Code 955724",Prismax,2,CDRH,2025/08/26 ,2025/08/26 21:06:27,,VANTIVE US HEALTHCARE LLC,"Unexpected PrisMax System alarm T0830: Blood Leak Detected, when no blood leak is present, or difficulty normalizing the Blood Leak Detector (BLD) leading to PrisMax System alarms T1313: BLD Normalize Failed, T0853: Normalization Failed, or T1205: BLD Self-Test Failure"
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215158,Z-2421-2025,"Brand Name: Atlantis IO FLO-S
Product Name: Atlantis IO FLO-S Kit
Model/Catalog Number: A04B / 68020033
Software Version: n/a
Product Description: The Atlantis intraoral feature locating object for suprastructures (IO FLO-S) is intended to support the prosthetic procedure with the aim of restoring chewing function in partial or complete edentulous patients, by enabling digital impression taking on implant or abutment level for all positions in the mouth of the patient or on the master model.
Component: not a component
",Atlantis IO FLO-S,2,CDRH,2025/08/25 ,2025/08/25 21:06:21,,"Dentsply IH, Inc.",The defect in the thread area will not allow the device to fully engage with an implant or analog (implant replica used for prosthetic modeling).  The threads will only engage approximately 2 rotations as opposed to full engagement which is approximately 5 rotations.  This equates to approximately 1mm difference in depth of engagement.  
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215267,Z-2423-2025,"ELEOS SEGMENTAL LIMB SALVAGE SYSTEM, ELEOS BOWED CANAL FILLING STEMS. Canal filling stem implants.",ELEOS BOWED CANAL FILLING STEMS,2,CDRH,2025/08/25 ,2025/08/25 21:06:18,,"Onkos Surgical, Inc.",Unidentified substance of unknown impact was identified on devices during a retrospective evaluation. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215159,Z-2422-2025,"Brand Name: Atlantis IO FLO
Product Name: Atlantis IO FLO-S Kit
Model/Catalog Number: A04S / 6802034
Product Description: The Atlantis intraoral feature locating object for suprastructures (IO FLO-S) is intended to support the prosthetic procedure with the aim of restoring chewing function in partial or complete edentulous patients, by enabling digital impression taking on implant or abutment level for all positions in the mouth of the patient or on the master model.
Component: not a component
",Atlantis IO FLO,2,CDRH,2025/08/25 ,2025/08/25 21:06:21,,"Dentsply IH, Inc.",The defect in the thread area will not allow the device to fully engage with an implant or analog (implant replica used for prosthetic modeling).  The threads will only engage approximately 2 rotations as opposed to full engagement which is approximately 5 rotations.  This equates to approximately 1mm difference in depth of engagement.  
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215268,Z-2424-2025,"ELEOS SEGMENTAL LIMB SALVAGE SYSTEM, ELEOS SEGMENTAL STEM CANAL FILLING STRAIGHT SLOTTED SPLINED 2/3 PLASMA. Canal filling stem implants.",ELEOS BOWED CANAL FILLING STEMS,2,CDRH,2025/08/25 ,2025/08/25 21:06:18,,"Onkos Surgical, Inc.",Unidentified substance of unknown impact was identified on devices during a retrospective evaluation. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215270,Z-2425-2025,"ELEOS SEGMENTAL LIMB SALVAGE SYSTEM, ELEOS STEM EXTENSION, STRAIGHT, SPLINED, SLOTTED. Canal filling stem implants.",ELEOS BOWED CANAL FILLING STEMS,2,CDRH,2025/08/25 ,2025/08/25 21:06:18,,"Onkos Surgical, Inc.",Unidentified substance of unknown impact was identified on devices during a retrospective evaluation. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215115,Z-2419-2025,"Brand Name: THOR
Product Name: NovoTHOR Gen 3.0 Reg PRX
Model/Catalog Number: S2186
Software Version: N/A
Product Description: The NovoTHOR and NovoTHOR XL are intended to emit energy in the visible and IR spectrum to provide topical heating for the purpose of elevating tissue temperature for temporary increase in local blood circulation, temporary relief of minor muscle and joint pain and stiffness, minor arthritis pain, muscle spasm, and temporary relaxation of muscles.
Component: N/A
",THOR,2,CDRH,2025/08/22 14:28:33,2025/08/22 21:12:14,,THOR Photomedicine Ltd,"The potential for a failed welded nut to shear off. When this occurs, the gas strut on one side of the device becomes detached from the canopy, making the canopy difficult to lift."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215113,Z-2417-2025,"Brand Name: THOR
Product Name: NovoTHOR XL
Model/Catalog Number: S2190
Software Version: N/A
Product Description: The NovoTHOR and NovoTHOR XL are intended to emit energy in the visible and IR spectrum to provide topical heating for the purpose of elevating tissue temperature for temporary increase in local blood circulation, temporary relief of minor muscle and joint pain and stiffness, minor arthritis pain, muscle spasm, and temporary relaxation of muscles.
Component: No
",THOR,2,CDRH,2025/08/22 14:28:33,2025/08/22 21:12:14,,THOR Photomedicine Ltd,"The potential for a failed welded nut to shear off. When this occurs, the gas strut on one side of the device becomes detached from the canopy, making the canopy difficult to lift."
